image_id,fold_model,label,generator_id,real_domain,original_role,p_ai
MLLM_HYB_real_13,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.47763994336128235
MLLM_HYB_real_131,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.8607877492904663
MLLM_HYB_real_133,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.2401864230632782
MLLM_HYB_real_146,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.563834547996521
MLLM_HYB_real_148,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.5394319295883179
MLLM_HYB_real_155,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.02778867818415165
MLLM_HYB_real_165,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.20919746160507202
MLLM_HYB_real_170,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.27677062153816223
MLLM_HYB_real_171,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.4377073049545288
MLLM_HYB_real_172,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.4806607663631439
MLLM_HYB_real_177,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.16573889553546906
MLLM_HYB_real_180,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.3585343360900879
MLLM_HYB_real_25,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.9289717078208923
MLLM_HYB_real_37,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.8507187366485596
MLLM_HYB_real_45,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.7454451322555542
MLLM_HYB_real_47,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.1856633871793747
MLLM_HYB_real_48,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.186139777302742
MLLM_HYB_real_5,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.9386174082756042
MLLM_HYB_real_52,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.24554486572742462
MLLM_HYB_real_54,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.692938506603241
MLLM_HYB_real_63,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.7077386975288391
MLLM_HYB_real_76,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.7150726318359375
MLLM_HYB_real_78,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.5464721918106079
MLLM_HYB_real_81,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.5188141465187073
MLLM_HYB_real_88,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.4087696969509125
MLLM_HYB_real_93,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0914774239063263
MLLM_HYB_real_95,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.04309428855776787
MLLM_STR_real_116,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.011299746111035347
MLLM_STR_real_13,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0006559141911566257
MLLM_STR_real_14,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.004350270610302687
MLLM_STR_real_148,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.11048213392496109
MLLM_STR_real_161,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0009691885206848383
MLLM_STR_real_17,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.06543482095003128
MLLM_STR_real_18,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0009230104042217135
MLLM_STR_real_188,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.08380796760320663
MLLM_STR_real_189,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.015851140022277832
MLLM_STR_real_190,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.06949928402900696
MLLM_STR_real_193,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0006099228630773723
MLLM_STR_real_201,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.003589196829125285
MLLM_STR_real_209,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.005968193523585796
MLLM_STR_real_214,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0005470184260047972
MLLM_STR_real_227,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.002659180900081992
MLLM_STR_real_238,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0018214379670098424
MLLM_STR_real_247,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.001221920712850988
MLLM_STR_real_249,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.01448066346347332
MLLM_STR_real_253,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.007688102312386036
MLLM_STR_real_26,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0009432043880224228
MLLM_STR_real_261,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0045221769250929356
MLLM_STR_real_273,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0014098354149609804
MLLM_STR_real_274,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0009200185886584222
MLLM_STR_real_276,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0005816543707624078
MLLM_STR_real_296,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.009214875288307667
MLLM_STR_real_30,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.002683474449440837
MLLM_STR_real_304,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.015650663524866104
MLLM_STR_real_306,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0005814010510221124
MLLM_STR_real_31,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0016000759787857533
MLLM_STR_real_312,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0007967220153659582
MLLM_STR_real_313,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.002641428029164672
MLLM_STR_real_40,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.002020516199991107
MLLM_STR_real_42,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.001327976817265153
MLLM_STR_real_54,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.20413553714752197
MLLM_STR_real_58,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.021939285099506378
MLLM_STR_real_59,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0014852251624688506
MLLM_STR_real_6,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.001874346868135035
MLLM_STR_real_69,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.00558137521147728
MLLM_STR_real_72,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.04577353596687317
MLLM_STR_real_75,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.006008688360452652
MLLM_STR_real_76,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.012488721869885921
MLLM_STR_real_78,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.004795649088919163
MLLM_STR_real_84,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.01769079826772213
MLLM_STR_real_85,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.005856100935488939
MLLM_STR_real_89,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.005020868964493275
MLLM_TEX_real_1,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.05447230115532875
MLLM_TEX_real_101,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.00612589530646801
MLLM_TEX_real_109,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.00762838963419199
MLLM_TEX_real_111,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0029895638581365347
MLLM_TEX_real_116,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0012041389709338546
MLLM_TEX_real_121,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0011437785578891635
MLLM_TEX_real_125,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0013492286670953035
MLLM_TEX_real_132,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.012156253680586815
MLLM_TEX_real_137,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.003678944194689393
MLLM_TEX_real_142,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0021060688886791468
MLLM_TEX_real_143,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.002640730934217572
MLLM_TEX_real_149,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0027087205089628696
MLLM_TEX_real_151,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.008832870051264763
MLLM_TEX_real_16,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.03272826224565506
MLLM_TEX_real_163,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0016347295604646206
MLLM_TEX_real_168,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.000913836236577481
MLLM_TEX_real_169,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.004971119575202465
MLLM_TEX_real_171,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0007355952402576804
MLLM_TEX_real_172,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0015548679511994123
MLLM_TEX_real_173,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0025277247186750174
MLLM_TEX_real_174,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.07387197762727737
MLLM_TEX_real_175,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.00043170189019292593
MLLM_TEX_real_190,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.1280120462179184
MLLM_TEX_real_197,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0012737256474792957
MLLM_TEX_real_198,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.00044093799078837037
MLLM_TEX_real_201,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.004610116593539715
MLLM_TEX_real_204,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.00017764618678484112
MLLM_TEX_real_211,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0009934925474226475
MLLM_TEX_real_214,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.004322475288063288
MLLM_TEX_real_216,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0005174236139282584
MLLM_TEX_real_37,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0002447367587592453
MLLM_TEX_real_42,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.011058385483920574
MLLM_TEX_real_51,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.00020898727234452963
MLLM_TEX_real_56,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.00030349032022058964
MLLM_TEX_real_60,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.005816636141389608
MLLM_TEX_real_63,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0002768543781712651
MLLM_TEX_real_79,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.003533048089593649
MLLM_TEX_real_86,1,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.00038251245860010386
QWEN_0042_FLUX2_pro,1,1,qwen::FLUX.2-pro,,PROMPT_BLOCKED,0.125216543674469
QWEN_0042_GLM_Image,1,1,qwen::GLM-Image,,PROMPT_BLOCKED,0.8490085601806641
QWEN_0042_HunyuanImage_30,1,1,qwen::HunyuanImage-3.0,,PROMPT_BLOCKED,0.7329872250556946
QWEN_0042_Imagen_40,1,1,qwen::Imagen-4.0,,PROMPT_BLOCKED,0.029486818239092827
QWEN_0042_Imagen_40_Ultra,1,1,qwen::Imagen-4.0-Ultra,,PROMPT_BLOCKED,0.02875465527176857
QWEN_0042_Qwen_Image,1,1,qwen::Qwen-Image,,PROMPT_BLOCKED,0.9358769655227661
QWEN_0042_Qwen_Image_20_pro,1,1,qwen::Qwen-Image-2.0-pro,,PROMPT_BLOCKED,0.8804352879524231
QWEN_0042_Seedream_40,1,1,qwen::Seedream-4.0,,PROMPT_BLOCKED,0.9047319889068604
QWEN_0042_Seedream_45,1,1,qwen::Seedream-4.5,,PROMPT_BLOCKED,0.8681831359863281
QWEN_0042_Seedream_50,1,1,qwen::Seedream-5.0,,PROMPT_BLOCKED,0.9818177819252014
QWEN_0042_nano_banana_20,1,1,qwen::nano-banana-2.0,,PROMPT_BLOCKED,0.10537891834974289
QWEN_0042_nano_banana_pro,1,1,qwen::nano-banana-pro,,PROMPT_BLOCKED,0.8808935880661011
QWEN_0060_FLUX2_pro,1,1,qwen::FLUX.2-pro,,PROMPT_BLOCKED,0.012050321325659752
QWEN_0060_GLM_Image,1,1,qwen::GLM-Image,,PROMPT_BLOCKED,0.01898828335106373
QWEN_0060_HunyuanImage_30,1,1,qwen::HunyuanImage-3.0,,PROMPT_BLOCKED,0.002629288239404559
QWEN_0060_Imagen_40,1,1,qwen::Imagen-4.0,,PROMPT_BLOCKED,0.9920477271080017
QWEN_0060_Imagen_40_Ultra,1,1,qwen::Imagen-4.0-Ultra,,PROMPT_BLOCKED,0.01209830492734909
QWEN_0060_Qwen_Image,1,1,qwen::Qwen-Image,,PROMPT_BLOCKED,0.027124399319291115
QWEN_0060_Qwen_Image_20_pro,1,1,qwen::Qwen-Image-2.0-pro,,PROMPT_BLOCKED,0.01062108762562275
QWEN_0060_Seedream_40,1,1,qwen::Seedream-4.0,,PROMPT_BLOCKED,0.005597975105047226
QWEN_0060_Seedream_45,1,1,qwen::Seedream-4.5,,PROMPT_BLOCKED,0.05192139744758606
QWEN_0060_Seedream_50,1,1,qwen::Seedream-5.0,,PROMPT_BLOCKED,0.0038365288637578487
QWEN_0060_nano_banana_20,1,1,qwen::nano-banana-2.0,,PROMPT_BLOCKED,0.004510719329118729
QWEN_0060_nano_banana_pro,1,1,qwen::nano-banana-pro,,PROMPT_BLOCKED,0.017958158627152443
QWEN_0065_FLUX2_pro,1,1,qwen::FLUX.2-pro,,PROMPT_BLOCKED,0.019207129254937172
QWEN_0065_GLM_Image,1,1,qwen::GLM-Image,,PROMPT_BLOCKED,0.3239467144012451
QWEN_0065_HunyuanImage_30,1,1,qwen::HunyuanImage-3.0,,PROMPT_BLOCKED,0.5060410499572754
QWEN_0065_Imagen_40,1,1,qwen::Imagen-4.0,,PROMPT_BLOCKED,0.027719704434275627
QWEN_0065_Imagen_40_Ultra,1,1,qwen::Imagen-4.0-Ultra,,PROMPT_BLOCKED,0.747107207775116
QWEN_0065_Qwen_Image,1,1,qwen::Qwen-Image,,PROMPT_BLOCKED,0.14018753170967102
QWEN_0065_Qwen_Image_20_pro,1,1,qwen::Qwen-Image-2.0-pro,,PROMPT_BLOCKED,0.12057240307331085
QWEN_0065_Seedream_40,1,1,qwen::Seedream-4.0,,PROMPT_BLOCKED,0.13192495703697205
QWEN_0065_Seedream_45,1,1,qwen::Seedream-4.5,,PROMPT_BLOCKED,0.22520969808101654
QWEN_0065_Seedream_50,1,1,qwen::Seedream-5.0,,PROMPT_BLOCKED,0.032464951276779175
QWEN_0065_nano_banana_20,1,1,qwen::nano-banana-2.0,,PROMPT_BLOCKED,0.27781298756599426
QWEN_0065_nano_banana_pro,1,1,qwen::nano-banana-pro,,PROMPT_BLOCKED,0.8780069351196289
QWEN_0074_FLUX2_pro,1,1,qwen::FLUX.2-pro,,PROMPT_BLOCKED,0.011514682322740555
QWEN_0074_GLM_Image,1,1,qwen::GLM-Image,,PROMPT_BLOCKED,0.047079458832740784
QWEN_0074_HunyuanImage_30,1,1,qwen::HunyuanImage-3.0,,PROMPT_BLOCKED,0.058760449290275574
QWEN_0074_Imagen_40,1,1,qwen::Imagen-4.0,,PROMPT_BLOCKED,0.25971636176109314
QWEN_0074_Imagen_40_Ultra,1,1,qwen::Imagen-4.0-Ultra,,PROMPT_BLOCKED,0.11839722096920013
QWEN_0074_Qwen_Image,1,1,qwen::Qwen-Image,,PROMPT_BLOCKED,0.04350891709327698
QWEN_0074_Qwen_Image_20_pro,1,1,qwen::Qwen-Image-2.0-pro,,PROMPT_BLOCKED,0.3651442527770996
QWEN_0074_Seedream_40,1,1,qwen::Seedream-4.0,,PROMPT_BLOCKED,0.05472340062260628
QWEN_0074_Seedream_45,1,1,qwen::Seedream-4.5,,PROMPT_BLOCKED,0.0328233540058136
QWEN_0074_Seedream_50,1,1,qwen::Seedream-5.0,,PROMPT_BLOCKED,0.06578977406024933
QWEN_0074_nano_banana_20,1,1,qwen::nano-banana-2.0,,PROMPT_BLOCKED,0.1778099685907364
QWEN_0074_nano_banana_pro,1,1,qwen::nano-banana-pro,,PROMPT_BLOCKED,0.08410389721393585
QWEN_0078_FLUX2_pro,1,1,qwen::FLUX.2-pro,,PROMPT_BLOCKED,0.011671070009469986
QWEN_0078_GLM_Image,1,1,qwen::GLM-Image,,PROMPT_BLOCKED,0.03133412078022957
QWEN_0078_HunyuanImage_30,1,1,qwen::HunyuanImage-3.0,,PROMPT_BLOCKED,0.0007538861245848238
QWEN_0078_Imagen_40,1,1,qwen::Imagen-4.0,,PROMPT_BLOCKED,0.06601647287607193
QWEN_0078_Imagen_40_Ultra,1,1,qwen::Imagen-4.0-Ultra,,PROMPT_BLOCKED,0.025148628279566765
QWEN_0078_Qwen_Image,1,1,qwen::Qwen-Image,,PROMPT_BLOCKED,0.03992392495274544
QWEN_0078_Qwen_Image_20_pro,1,1,qwen::Qwen-Image-2.0-pro,,PROMPT_BLOCKED,0.03851174935698509
QWEN_0078_Seedream_40,1,1,qwen::Seedream-4.0,,PROMPT_BLOCKED,0.05454365536570549
QWEN_0078_Seedream_45,1,1,qwen::Seedream-4.5,,PROMPT_BLOCKED,0.013618280179798603
QWEN_0078_Seedream_50,1,1,qwen::Seedream-5.0,,PROMPT_BLOCKED,0.3463418483734131
QWEN_0078_nano_banana_20,1,1,qwen::nano-banana-2.0,,PROMPT_BLOCKED,0.008025132119655609
QWEN_0078_nano_banana_pro,1,1,qwen::nano-banana-pro,,PROMPT_BLOCKED,0.15612414479255676
QWEN_0081_FLUX2_pro,1,1,qwen::FLUX.2-pro,,PROMPT_BLOCKED,0.2284587323665619
QWEN_0081_GLM_Image,1,1,qwen::GLM-Image,,PROMPT_BLOCKED,0.028614956885576248
QWEN_0081_HunyuanImage_30,1,1,qwen::HunyuanImage-3.0,,PROMPT_BLOCKED,0.10609569400548935
QWEN_0081_Imagen_40,1,1,qwen::Imagen-4.0,,PROMPT_BLOCKED,0.19079208374023438
QWEN_0081_Imagen_40_Ultra,1,1,qwen::Imagen-4.0-Ultra,,PROMPT_BLOCKED,0.10352486371994019
QWEN_0081_Qwen_Image,1,1,qwen::Qwen-Image,,PROMPT_BLOCKED,0.05470825359225273
QWEN_0081_Qwen_Image_20_pro,1,1,qwen::Qwen-Image-2.0-pro,,PROMPT_BLOCKED,0.009968857280910015
QWEN_0081_Seedream_40,1,1,qwen::Seedream-4.0,,PROMPT_BLOCKED,0.019555268809199333
QWEN_0081_Seedream_45,1,1,qwen::Seedream-4.5,,PROMPT_BLOCKED,0.0554625578224659
QWEN_0081_Seedream_50,1,1,qwen::Seedream-5.0,,PROMPT_BLOCKED,0.02206663228571415
QWEN_0081_nano_banana_20,1,1,qwen::nano-banana-2.0,,PROMPT_BLOCKED,0.470481812953949
QWEN_0081_nano_banana_pro,1,1,qwen::nano-banana-pro,,PROMPT_BLOCKED,0.32358476519584656
QWEN_0086_FLUX2_pro,1,1,qwen::FLUX.2-pro,,PROMPT_BLOCKED,0.11548835039138794
QWEN_0086_GLM_Image,1,1,qwen::GLM-Image,,PROMPT_BLOCKED,0.058866262435913086
