image_id,fold_model,label,generator_id,real_domain,original_role,p_ai
MLLM_STR_real_85,3,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.014269634149968624
MLLM_STR_real_89,3,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0006246384582482278
MLLM_TEX_real_1,3,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.019350137561559677
MLLM_TEX_real_101,3,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0002559368731454015
MLLM_TEX_real_109,3,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.00115518260281533
MLLM_TEX_real_111,3,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0037584477104246616
MLLM_TEX_real_116,3,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.00015006589819677174
MLLM_TEX_real_121,3,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0002736987080425024
MLLM_TEX_real_125,3,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.00020895840134471655
MLLM_TEX_real_132,3,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0008885111310519278
MLLM_TEX_real_137,3,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0005707629607059062
MLLM_TEX_real_142,3,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0004599254170898348
MLLM_TEX_real_143,3,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0007791666430421174
MLLM_TEX_real_149,3,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.00019704404985532165
MLLM_TEX_real_151,3,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.003061933210119605
MLLM_TEX_real_16,3,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0012064500479027629
MLLM_TEX_real_163,3,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.00025941114290617406
MLLM_TEX_real_168,3,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0001345980417681858
MLLM_TEX_real_169,3,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0006570785189978778
MLLM_TEX_real_171,3,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.00010851917613763362
MLLM_TEX_real_172,3,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0016396669670939445
MLLM_TEX_real_173,3,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0005772680742666125
MLLM_TEX_real_174,3,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.02375953271985054
MLLM_TEX_real_175,3,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.00011683553020702675
MLLM_TEX_real_190,3,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.044919297099113464
MLLM_TEX_real_197,3,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0001518898643553257
MLLM_TEX_real_198,3,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.000892251671757549
MLLM_TEX_real_201,3,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.009956670925021172
MLLM_TEX_real_204,3,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.006347159389406443
MLLM_TEX_real_211,3,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.007526072207838297
MLLM_TEX_real_214,3,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.007453962694853544
MLLM_TEX_real_216,3,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.00507292989641428
MLLM_TEX_real_37,3,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0005318651674315333
MLLM_TEX_real_42,3,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.001997529063373804
MLLM_TEX_real_51,3,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0040823775343596935
MLLM_TEX_real_56,3,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0014985386515036225
MLLM_TEX_real_60,3,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.012834455817937851
MLLM_TEX_real_63,3,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0005953942891210318
MLLM_TEX_real_79,3,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.002337959362193942
MLLM_TEX_real_86,3,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.005993323866277933
QWEN_0042_FLUX2_max,3,1,qwen::FLUX.2_max,,PROMPT_BLOCKED,0.8209580183029175
QWEN_0042_GLM_Image,3,1,qwen::GLM-Image,,PROMPT_BLOCKED,0.9428905844688416
QWEN_0042_Imagen_40,3,1,qwen::Imagen-4.0,,PROMPT_BLOCKED,0.2569471299648285
QWEN_0042_Imagen_40_Ultra,3,1,qwen::Imagen-4.0-Ultra,,PROMPT_BLOCKED,0.3027174770832062
QWEN_0042_Qwen_Image,3,1,qwen::Qwen-Image,,PROMPT_BLOCKED,0.9669846296310425
QWEN_0042_Qwen_Image_20_pro,3,1,qwen::Qwen-Image-2.0-pro,,PROMPT_BLOCKED,0.9805354475975037
QWEN_0042_Qwen_Image_2512,3,1,qwen::Qwen-Image-2512,,PROMPT_BLOCKED,0.9811998009681702
QWEN_0042_Seedream_40,3,1,qwen::Seedream-4.0,,PROMPT_BLOCKED,0.93880695104599
QWEN_0042_Seedream_50,3,1,qwen::Seedream-5.0,,PROMPT_BLOCKED,0.9805327653884888
QWEN_0042_gpt_image_2,3,1,qwen::gpt-image-2,,PROMPT_BLOCKED,0.6922718286514282
QWEN_0042_kling_v2_1,3,1,qwen::kling_v2_1,,PROMPT_BLOCKED,0.9814261198043823
QWEN_0042_nano_banana_20,3,1,qwen::nano-banana-2.0,,PROMPT_BLOCKED,0.9150316715240479
QWEN_0042_nano_banana_pro,3,1,qwen::nano-banana-pro,,PROMPT_BLOCKED,0.9620270133018494
QWEN_0060_FLUX2_max,3,1,qwen::FLUX.2_max,,PROMPT_BLOCKED,0.3942827582359314
QWEN_0060_GLM_Image,3,1,qwen::GLM-Image,,PROMPT_BLOCKED,0.09665455669164658
QWEN_0060_Imagen_40,3,1,qwen::Imagen-4.0,,PROMPT_BLOCKED,0.9909148216247559
QWEN_0060_Imagen_40_Ultra,3,1,qwen::Imagen-4.0-Ultra,,PROMPT_BLOCKED,0.6551508903503418
QWEN_0060_Qwen_Image,3,1,qwen::Qwen-Image,,PROMPT_BLOCKED,0.8183269500732422
QWEN_0060_Qwen_Image_20_pro,3,1,qwen::Qwen-Image-2.0-pro,,PROMPT_BLOCKED,0.6481610536575317
QWEN_0060_Qwen_Image_2512,3,1,qwen::Qwen-Image-2512,,PROMPT_BLOCKED,0.0371859110891819
QWEN_0060_Seedream_40,3,1,qwen::Seedream-4.0,,PROMPT_BLOCKED,0.01624910533428192
QWEN_0060_Seedream_50,3,1,qwen::Seedream-5.0,,PROMPT_BLOCKED,0.006883891765028238
QWEN_0060_gpt_image_2,3,1,qwen::gpt-image-2,,PROMPT_BLOCKED,0.23403199017047882
QWEN_0060_kling_v2_1,3,1,qwen::kling_v2_1,,PROMPT_BLOCKED,0.03382328897714615
QWEN_0060_nano_banana_20,3,1,qwen::nano-banana-2.0,,PROMPT_BLOCKED,0.6376731395721436
QWEN_0060_nano_banana_pro,3,1,qwen::nano-banana-pro,,PROMPT_BLOCKED,0.05819738283753395
QWEN_0065_FLUX2_max,3,1,qwen::FLUX.2_max,,PROMPT_BLOCKED,0.061113763600587845
QWEN_0065_GLM_Image,3,1,qwen::GLM-Image,,PROMPT_BLOCKED,0.06377217918634415
QWEN_0065_Imagen_40,3,1,qwen::Imagen-4.0,,PROMPT_BLOCKED,0.12261998653411865
QWEN_0065_Imagen_40_Ultra,3,1,qwen::Imagen-4.0-Ultra,,PROMPT_BLOCKED,0.6772165298461914
QWEN_0065_Qwen_Image,3,1,qwen::Qwen-Image,,PROMPT_BLOCKED,0.28800660371780396
QWEN_0065_Qwen_Image_20_pro,3,1,qwen::Qwen-Image-2.0-pro,,PROMPT_BLOCKED,0.06282326579093933
QWEN_0065_Qwen_Image_2512,3,1,qwen::Qwen-Image-2512,,PROMPT_BLOCKED,0.25297772884368896
QWEN_0065_Seedream_40,3,1,qwen::Seedream-4.0,,PROMPT_BLOCKED,0.09792065620422363
QWEN_0065_Seedream_50,3,1,qwen::Seedream-5.0,,PROMPT_BLOCKED,0.03516989201307297
QWEN_0065_gpt_image_2,3,1,qwen::gpt-image-2,,PROMPT_BLOCKED,0.07575700432062149
QWEN_0065_kling_v2_1,3,1,qwen::kling_v2_1,,PROMPT_BLOCKED,0.4946512281894684
QWEN_0065_nano_banana_20,3,1,qwen::nano-banana-2.0,,PROMPT_BLOCKED,0.187627911567688
QWEN_0065_nano_banana_pro,3,1,qwen::nano-banana-pro,,PROMPT_BLOCKED,0.8546010851860046
QWEN_0074_FLUX2_max,3,1,qwen::FLUX.2_max,,PROMPT_BLOCKED,0.15025624632835388
QWEN_0074_GLM_Image,3,1,qwen::GLM-Image,,PROMPT_BLOCKED,0.06232157722115517
QWEN_0074_Imagen_40,3,1,qwen::Imagen-4.0,,PROMPT_BLOCKED,0.8078341484069824
QWEN_0074_Imagen_40_Ultra,3,1,qwen::Imagen-4.0-Ultra,,PROMPT_BLOCKED,0.6484439969062805
QWEN_0074_Qwen_Image,3,1,qwen::Qwen-Image,,PROMPT_BLOCKED,0.22681647539138794
QWEN_0074_Qwen_Image_20_pro,3,1,qwen::Qwen-Image-2.0-pro,,PROMPT_BLOCKED,0.8078789710998535
QWEN_0074_Qwen_Image_2512,3,1,qwen::Qwen-Image-2512,,PROMPT_BLOCKED,0.2037583291530609
QWEN_0074_Seedream_40,3,1,qwen::Seedream-4.0,,PROMPT_BLOCKED,0.14616942405700684
QWEN_0074_Seedream_50,3,1,qwen::Seedream-5.0,,PROMPT_BLOCKED,0.21473294496536255
QWEN_0074_gpt_image_2,3,1,qwen::gpt-image-2,,PROMPT_BLOCKED,0.38704466819763184
QWEN_0074_kling_v2_1,3,1,qwen::kling_v2_1,,PROMPT_BLOCKED,0.3615022599697113
QWEN_0074_nano_banana_20,3,1,qwen::nano-banana-2.0,,PROMPT_BLOCKED,0.7427011728286743
QWEN_0074_nano_banana_pro,3,1,qwen::nano-banana-pro,,PROMPT_BLOCKED,0.4788520038127899
QWEN_0078_FLUX2_max,3,1,qwen::FLUX.2_max,,PROMPT_BLOCKED,0.007054496556520462
QWEN_0078_GLM_Image,3,1,qwen::GLM-Image,,PROMPT_BLOCKED,0.08151474595069885
QWEN_0078_Imagen_40,3,1,qwen::Imagen-4.0,,PROMPT_BLOCKED,0.03229132667183876
QWEN_0078_Imagen_40_Ultra,3,1,qwen::Imagen-4.0-Ultra,,PROMPT_BLOCKED,0.030288776382803917
QWEN_0078_Qwen_Image,3,1,qwen::Qwen-Image,,PROMPT_BLOCKED,0.17766210436820984
QWEN_0078_Qwen_Image_20_pro,3,1,qwen::Qwen-Image-2.0-pro,,PROMPT_BLOCKED,0.22025339305400848
QWEN_0078_Qwen_Image_2512,3,1,qwen::Qwen-Image-2512,,PROMPT_BLOCKED,0.0055861761793494225
QWEN_0078_Seedream_40,3,1,qwen::Seedream-4.0,,PROMPT_BLOCKED,0.018980761989951134
QWEN_0078_Seedream_50,3,1,qwen::Seedream-5.0,,PROMPT_BLOCKED,0.0263668205589056
QWEN_0078_gpt_image_2,3,1,qwen::gpt-image-2,,PROMPT_BLOCKED,0.18423208594322205
QWEN_0078_kling_v2_1,3,1,qwen::kling_v2_1,,PROMPT_BLOCKED,0.16620424389839172
QWEN_0078_nano_banana_20,3,1,qwen::nano-banana-2.0,,PROMPT_BLOCKED,0.004164655692875385
QWEN_0078_nano_banana_pro,3,1,qwen::nano-banana-pro,,PROMPT_BLOCKED,0.20291496813297272
QWEN_0081_FLUX2_max,3,1,qwen::FLUX.2_max,,PROMPT_BLOCKED,0.09091734141111374
QWEN_0081_GLM_Image,3,1,qwen::GLM-Image,,PROMPT_BLOCKED,0.12619774043560028
QWEN_0081_Imagen_40,3,1,qwen::Imagen-4.0,,PROMPT_BLOCKED,0.05022035911679268
QWEN_0081_Imagen_40_Ultra,3,1,qwen::Imagen-4.0-Ultra,,PROMPT_BLOCKED,0.0368812121450901
QWEN_0081_Qwen_Image,3,1,qwen::Qwen-Image,,PROMPT_BLOCKED,0.04269401729106903
QWEN_0081_Qwen_Image_20_pro,3,1,qwen::Qwen-Image-2.0-pro,,PROMPT_BLOCKED,0.01671065017580986
QWEN_0081_Qwen_Image_2512,3,1,qwen::Qwen-Image-2512,,PROMPT_BLOCKED,0.09736673533916473
QWEN_0081_Seedream_40,3,1,qwen::Seedream-4.0,,PROMPT_BLOCKED,0.029922179877758026
QWEN_0081_Seedream_50,3,1,qwen::Seedream-5.0,,PROMPT_BLOCKED,0.012011740356683731
