image_id,fold_model,label,generator_id,real_domain,original_role,p_ai
EXT_REAL_0373,2,0,real::COCO,COCO,REAL_INTERNAL_HOLDOUT,0.08372647315263748
EXT_REAL_0378,2,0,real::COCO,COCO,REAL_INTERNAL_HOLDOUT,0.000255927094258368
EXT_REAL_0380,2,0,real::COCO,COCO,REAL_INTERNAL_HOLDOUT,7.335864938795567e-05
EXT_REAL_0396,2,0,real::COCO,COCO,REAL_INTERNAL_HOLDOUT,0.0007907192339189351
EXT_REAL_0397,2,0,real::COCO,COCO,REAL_INTERNAL_HOLDOUT,0.00021495945111382753
MLLM_HYB_real_105,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.02783653885126114
MLLM_HYB_real_109,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.19221387803554535
MLLM_HYB_real_113,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.000339777470799163
MLLM_HYB_real_13,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.06522775441408157
MLLM_HYB_real_131,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.05046095326542854
MLLM_HYB_real_133,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.2587466835975647
MLLM_HYB_real_146,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0015019336715340614
MLLM_HYB_real_148,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.030270477756857872
MLLM_HYB_real_155,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0015099626034498215
MLLM_HYB_real_165,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.4269126355648041
MLLM_HYB_real_170,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.06159735843539238
MLLM_HYB_real_171,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.3495500683784485
MLLM_HYB_real_172,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.2071976512670517
MLLM_HYB_real_177,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.11534451693296432
MLLM_HYB_real_180,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.012531867250800133
MLLM_HYB_real_25,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.039367884397506714
MLLM_HYB_real_37,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.40849268436431885
MLLM_HYB_real_45,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.07969285547733307
MLLM_HYB_real_47,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.022837605327367783
MLLM_HYB_real_48,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.022715745493769646
MLLM_HYB_real_5,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.7886894345283508
MLLM_HYB_real_52,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.05725663900375366
MLLM_HYB_real_54,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.037656269967556
MLLM_HYB_real_63,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.9220465421676636
MLLM_HYB_real_76,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.25404834747314453
MLLM_HYB_real_78,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.038279011845588684
MLLM_HYB_real_81,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.3527129590511322
MLLM_HYB_real_88,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.07986575365066528
MLLM_HYB_real_93,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.26590728759765625
MLLM_HYB_real_95,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.004575851373374462
MLLM_STR_real_116,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.21027997136116028
MLLM_STR_real_13,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,3.3842854463728145e-05
MLLM_STR_real_14,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.00013865595974493772
MLLM_STR_real_148,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.009621454402804375
MLLM_STR_real_161,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0008902610861696303
MLLM_STR_real_17,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0026880083605647087
MLLM_STR_real_18,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,7.139069202821702e-05
MLLM_STR_real_188,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.000691169872879982
MLLM_STR_real_189,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0008170708897523582
MLLM_STR_real_190,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0006626677350141108
MLLM_STR_real_193,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0003752684569917619
MLLM_STR_real_201,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.00011332014400977641
MLLM_STR_real_209,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0001768026122590527
MLLM_STR_real_214,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.001227357774041593
MLLM_STR_real_227,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,8.230291859945282e-05
MLLM_STR_real_238,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.000363880128134042
MLLM_STR_real_247,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,3.664310133899562e-05
MLLM_STR_real_249,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0015660467324778438
MLLM_STR_real_253,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0013891932321712375
MLLM_STR_real_26,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,7.224839009722928e-06
MLLM_STR_real_261,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0003742431290447712
MLLM_STR_real_273,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.001293323701247573
MLLM_STR_real_274,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.00022793265816289932
MLLM_STR_real_276,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.00010709753405535594
MLLM_STR_real_296,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0002634035190567374
MLLM_STR_real_30,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,5.8134271966991946e-05
MLLM_STR_real_304,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.00270130205899477
MLLM_STR_real_306,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,1.2780012184521183e-05
MLLM_STR_real_31,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,6.106869022914907e-06
MLLM_STR_real_312,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.00022715271916240454
MLLM_STR_real_313,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.00018162440392188728
MLLM_STR_real_40,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0004900553612969816
MLLM_STR_real_42,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0018682549707591534
MLLM_STR_real_54,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0019750907085835934
MLLM_STR_real_58,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.00022986410476733
MLLM_STR_real_59,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.00021270615980029106
MLLM_STR_real_6,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.00018306923448108137
MLLM_STR_real_69,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0028082174248993397
MLLM_STR_real_72,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.004509743303060532
MLLM_STR_real_75,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0023661565501242876
MLLM_STR_real_76,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0029138459358364344
MLLM_STR_real_78,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.007548226974904537
MLLM_STR_real_84,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0005839390214532614
MLLM_STR_real_85,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.00332357594743371
MLLM_STR_real_89,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.00017854024190455675
MLLM_TEX_real_1,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.06918401271104813
MLLM_TEX_real_101,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0004192526685073972
MLLM_TEX_real_109,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,6.801036943215877e-05
MLLM_TEX_real_111,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.00021601181651931256
MLLM_TEX_real_116,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,1.3667363418790046e-05
MLLM_TEX_real_121,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,3.9974620449356735e-05
MLLM_TEX_real_125,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,5.5077558499760926e-05
MLLM_TEX_real_132,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0014221639139577746
MLLM_TEX_real_137,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0002684170613065362
MLLM_TEX_real_142,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,8.282175986096263e-05
MLLM_TEX_real_143,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.00028387390193529427
MLLM_TEX_real_149,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,2.9716722565353848e-05
MLLM_TEX_real_151,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0009961430914700031
MLLM_TEX_real_16,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.00013651167682837695
MLLM_TEX_real_163,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.00014639791334047914
MLLM_TEX_real_168,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,4.8519810661673546e-05
MLLM_TEX_real_169,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,3.211843431927264e-05
MLLM_TEX_real_171,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,6.406696229532827e-06
MLLM_TEX_real_172,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.00032028515124693513
MLLM_TEX_real_173,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0003277710929978639
MLLM_TEX_real_174,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.013470424339175224
MLLM_TEX_real_175,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,1.32170371216489e-05
MLLM_TEX_real_190,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0018370705656707287
MLLM_TEX_real_197,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.00035876024048775434
MLLM_TEX_real_198,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.00010958693019347265
MLLM_TEX_real_201,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0004904762026853859
MLLM_TEX_real_204,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0003758570528589189
MLLM_TEX_real_211,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0017606146866455674
MLLM_TEX_real_214,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.004276537336409092
MLLM_TEX_real_216,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0012406512396410108
MLLM_TEX_real_37,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.00016108527779579163
MLLM_TEX_real_42,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0013840444153174758
MLLM_TEX_real_51,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0028209558222442865
MLLM_TEX_real_56,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0005026947474107146
MLLM_TEX_real_60,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.023864930495619774
MLLM_TEX_real_63,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,6.643254891969264e-05
MLLM_TEX_real_79,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.00022547782282344997
MLLM_TEX_real_86,2,0,real::MLLM,MLLM,REAL_INTERNAL_HOLDOUT,0.0001862227509263903
QWEN_0042_FLUX2_max,2,1,qwen::FLUX.2_max,,PROMPT_BLOCKED,0.1163671463727951
QWEN_0042_FLUX2_pro,2,1,qwen::FLUX.2-pro,,PROMPT_BLOCKED,0.42349928617477417
QWEN_0042_GPT_Image_1,2,1,qwen::GPT-Image-1,,PROMPT_BLOCKED,0.15494795143604279
QWEN_0042_GPT_Image_15,2,1,qwen::GPT-Image-1.5,,PROMPT_BLOCKED,0.035969775170087814
QWEN_0042_HunyuanImage_30,2,1,qwen::HunyuanImage-3.0,,PROMPT_BLOCKED,0.6223039627075195
QWEN_0042_Imagen_40,2,1,qwen::Imagen-4.0,,PROMPT_BLOCKED,0.07019437849521637
QWEN_0042_Imagen_40_Ultra,2,1,qwen::Imagen-4.0-Ultra,,PROMPT_BLOCKED,0.1023179367184639
QWEN_0042_Qwen_Image,2,1,qwen::Qwen-Image,,PROMPT_BLOCKED,0.9741069674491882
QWEN_0042_Qwen_Image_20_pro,2,1,qwen::Qwen-Image-2.0-pro,,PROMPT_BLOCKED,0.9725251197814941
QWEN_0042_Qwen_Image_2512,2,1,qwen::Qwen-Image-2512,,PROMPT_BLOCKED,0.9902946949005127
QWEN_0042_Seedream_45,2,1,qwen::Seedream-4.5,,PROMPT_BLOCKED,0.9856789708137512
QWEN_0042_Seedream_50,2,1,qwen::Seedream-5.0,,PROMPT_BLOCKED,0.9078029990196228
QWEN_0042_gpt_image_2,2,1,qwen::gpt-image-2,,PROMPT_BLOCKED,0.29447072744369507
QWEN_0042_kling_v2_1,2,1,qwen::kling_v2_1,,PROMPT_BLOCKED,0.8756102323532104
QWEN_0060_FLUX2_max,2,1,qwen::FLUX.2_max,,PROMPT_BLOCKED,0.005335587542504072
QWEN_0060_FLUX2_pro,2,1,qwen::FLUX.2-pro,,PROMPT_BLOCKED,0.2901512384414673
QWEN_0060_GPT_Image_1,2,1,qwen::GPT-Image-1,,PROMPT_BLOCKED,0.9493921399116516
QWEN_0060_GPT_Image_15,2,1,qwen::GPT-Image-1.5,,PROMPT_BLOCKED,0.780342698097229
QWEN_0060_HunyuanImage_30,2,1,qwen::HunyuanImage-3.0,,PROMPT_BLOCKED,0.1723395586013794
QWEN_0060_Imagen_40,2,1,qwen::Imagen-4.0,,PROMPT_BLOCKED,0.9775310158729553
QWEN_0060_Imagen_40_Ultra,2,1,qwen::Imagen-4.0-Ultra,,PROMPT_BLOCKED,0.043052464723587036
QWEN_0060_Qwen_Image,2,1,qwen::Qwen-Image,,PROMPT_BLOCKED,0.13754193484783173
QWEN_0060_Qwen_Image_20_pro,2,1,qwen::Qwen-Image-2.0-pro,,PROMPT_BLOCKED,0.013962226919829845
QWEN_0060_Qwen_Image_2512,2,1,qwen::Qwen-Image-2512,,PROMPT_BLOCKED,0.27237388491630554
QWEN_0060_Seedream_45,2,1,qwen::Seedream-4.5,,PROMPT_BLOCKED,0.005465976428240538
QWEN_0060_Seedream_50,2,1,qwen::Seedream-5.0,,PROMPT_BLOCKED,0.0007833424024283886
QWEN_0060_gpt_image_2,2,1,qwen::gpt-image-2,,PROMPT_BLOCKED,0.15816770493984222
QWEN_0060_kling_v2_1,2,1,qwen::kling_v2_1,,PROMPT_BLOCKED,0.02743682637810707
QWEN_0065_FLUX2_max,2,1,qwen::FLUX.2_max,,PROMPT_BLOCKED,0.031477633863687515
QWEN_0065_FLUX2_pro,2,1,qwen::FLUX.2-pro,,PROMPT_BLOCKED,0.11011338979005814
QWEN_0065_GPT_Image_1,2,1,qwen::GPT-Image-1,,PROMPT_BLOCKED,0.7535820603370667
QWEN_0065_GPT_Image_15,2,1,qwen::GPT-Image-1.5,,PROMPT_BLOCKED,0.624452531337738
QWEN_0065_HunyuanImage_30,2,1,qwen::HunyuanImage-3.0,,PROMPT_BLOCKED,0.9700092673301697
QWEN_0065_Imagen_40,2,1,qwen::Imagen-4.0,,PROMPT_BLOCKED,0.29700347781181335
QWEN_0065_Imagen_40_Ultra,2,1,qwen::Imagen-4.0-Ultra,,PROMPT_BLOCKED,0.8671414852142334
QWEN_0065_Qwen_Image,2,1,qwen::Qwen-Image,,PROMPT_BLOCKED,0.7647445797920227
QWEN_0065_Qwen_Image_20_pro,2,1,qwen::Qwen-Image-2.0-pro,,PROMPT_BLOCKED,0.6511396169662476
QWEN_0065_Qwen_Image_2512,2,1,qwen::Qwen-Image-2512,,PROMPT_BLOCKED,0.8192042112350464
QWEN_0065_Seedream_45,2,1,qwen::Seedream-4.5,,PROMPT_BLOCKED,0.7416084408760071
QWEN_0065_Seedream_50,2,1,qwen::Seedream-5.0,,PROMPT_BLOCKED,0.3651866018772125
QWEN_0065_gpt_image_2,2,1,qwen::gpt-image-2,,PROMPT_BLOCKED,0.8652403354644775
QWEN_0065_kling_v2_1,2,1,qwen::kling_v2_1,,PROMPT_BLOCKED,0.7319844961166382
QWEN_0074_FLUX2_max,2,1,qwen::FLUX.2_max,,PROMPT_BLOCKED,0.583730936050415
QWEN_0074_FLUX2_pro,2,1,qwen::FLUX.2-pro,,PROMPT_BLOCKED,0.126595601439476
QWEN_0074_GPT_Image_1,2,1,qwen::GPT-Image-1,,PROMPT_BLOCKED,0.8359730243682861
QWEN_0074_GPT_Image_15,2,1,qwen::GPT-Image-1.5,,PROMPT_BLOCKED,0.004030140116810799
QWEN_0074_HunyuanImage_30,2,1,qwen::HunyuanImage-3.0,,PROMPT_BLOCKED,0.8307905793190002
QWEN_0074_Imagen_40,2,1,qwen::Imagen-4.0,,PROMPT_BLOCKED,0.9671475291252136
QWEN_0074_Imagen_40_Ultra,2,1,qwen::Imagen-4.0-Ultra,,PROMPT_BLOCKED,0.876107394695282
QWEN_0074_Qwen_Image,2,1,qwen::Qwen-Image,,PROMPT_BLOCKED,0.4554208517074585
QWEN_0074_Qwen_Image_20_pro,2,1,qwen::Qwen-Image-2.0-pro,,PROMPT_BLOCKED,0.9191923141479492
QWEN_0074_Qwen_Image_2512,2,1,qwen::Qwen-Image-2512,,PROMPT_BLOCKED,0.6151966452598572
QWEN_0074_Seedream_45,2,1,qwen::Seedream-4.5,,PROMPT_BLOCKED,0.28826066851615906
QWEN_0074_Seedream_50,2,1,qwen::Seedream-5.0,,PROMPT_BLOCKED,0.33539995551109314
QWEN_0074_gpt_image_2,2,1,qwen::gpt-image-2,,PROMPT_BLOCKED,0.7135225534439087
QWEN_0074_kling_v2_1,2,1,qwen::kling_v2_1,,PROMPT_BLOCKED,0.9228162169456482
QWEN_0078_FLUX2_max,2,1,qwen::FLUX.2_max,,PROMPT_BLOCKED,0.002834905171766877
QWEN_0078_FLUX2_pro,2,1,qwen::FLUX.2-pro,,PROMPT_BLOCKED,0.11703460663557053
QWEN_0078_GPT_Image_1,2,1,qwen::GPT-Image-1,,PROMPT_BLOCKED,0.048830825835466385
QWEN_0078_GPT_Image_15,2,1,qwen::GPT-Image-1.5,,PROMPT_BLOCKED,0.006127951201051474
QWEN_0078_HunyuanImage_30,2,1,qwen::HunyuanImage-3.0,,PROMPT_BLOCKED,0.0017313871067017317
QWEN_0078_Imagen_40,2,1,qwen::Imagen-4.0,,PROMPT_BLOCKED,0.006513010710477829
QWEN_0078_Imagen_40_Ultra,2,1,qwen::Imagen-4.0-Ultra,,PROMPT_BLOCKED,0.02933288738131523
QWEN_0078_Qwen_Image,2,1,qwen::Qwen-Image,,PROMPT_BLOCKED,0.10449167340993881
QWEN_0078_Qwen_Image_20_pro,2,1,qwen::Qwen-Image-2.0-pro,,PROMPT_BLOCKED,0.3368738293647766
QWEN_0078_Qwen_Image_2512,2,1,qwen::Qwen-Image-2512,,PROMPT_BLOCKED,0.005444248206913471
QWEN_0078_Seedream_45,2,1,qwen::Seedream-4.5,,PROMPT_BLOCKED,0.0009330932516604662
QWEN_0078_Seedream_50,2,1,qwen::Seedream-5.0,,PROMPT_BLOCKED,0.019410787150263786
QWEN_0078_gpt_image_2,2,1,qwen::gpt-image-2,,PROMPT_BLOCKED,0.06833607703447342
QWEN_0078_kling_v2_1,2,1,qwen::kling_v2_1,,PROMPT_BLOCKED,0.09001293033361435
QWEN_0081_FLUX2_max,2,1,qwen::FLUX.2_max,,PROMPT_BLOCKED,0.2532173991203308
QWEN_0081_FLUX2_pro,2,1,qwen::FLUX.2-pro,,PROMPT_BLOCKED,0.028254909440875053
